"Date","Scheduled_Start","Batch","Scheduled_End","Actual_Start","Actual_End","Machine ID","operator_id","Product","Job_ID","Machine_ID","Operation_Type","Material_Used","Processing_Time","Energy_Consumption","Machine_Availability","Job_Status","Optimization_Category"
"20/03/2023","2.08333333333333E-02","422119","0.05","3.47222222222222E-02","6.38888888888889E-02","M03","3","CO-600","J244","M03","Grinding","3.75","42","10.91","91","Delayed","Low Efficiency"
"20/03/2023","2.08333333333333E-02","422120","0.05","3.47222222222222E-02","6.38888888888889E-02","M03","3","CO-600","J244","M03","Grinding","3.75","42","10.91","91","Delayed","Low Efficiency"
"20/03/2023","2.08333333333333E-02","422130","0.05","3.47222222222222E-02","6.38888888888889E-02","M03","3","CO-600","J244","M03","Grinding","3.75","42","10.91","91","Delayed","Low Efficiency"
"20/03/2023","2.08333333333333E-02","422131","0.05","3.47222222222222E-02","6.38888888888889E-02","M03","3","CO-600","J244","M03","Grinding","3.75","42","10.91","91","Delayed","Low Efficiency"
"20/03/2023","2.08333333333333E-02","422132","0.05","3.47222222222222E-02","6.38888888888889E-02","M03","3","CO-600","J244","M03","Grinding","3.75","42","10.91","91","Delayed","Low Efficiency"
"20/03/2023","2.08333333333333E-02","422133","0.05","3.47222222222222E-02","6.38888888888889E-02","M03","3","DC-600","J244","M03","Grinding","3.75","42","10.91","91","Delayed","Low Efficiency"
"20/03/2023","2.08333333333333E-02","422137","0.05","3.47222222222222E-02","6.38888888888889E-02","M03","3","RB-600","J244","M03","Grinding","3.75","42","10.91","91","Delayed","Low Efficiency"
"20/03/2023","2.08333333333333E-02","422138","0.05","3.47222222222222E-02","6.38888888888889E-02","M03","3","RB-600","J244","M03","Grinding","3.75","42","10.91","91","Delayed","Low Efficiency"
"20/03/2023","2.08333333333333E-02","422139","0.05","3.47222222222222E-02","6.38888888888889E-02","M03","3","RB-600","J244","M03","Grinding","3.75","42","10.91","91","Delayed","Low Efficiency"
"20/03/2023","2.08333333333333E-02","422140","0.05","3.47222222222222E-02","6.38888888888889E-02","M03","3","RB-600","J244","M03","Grinding","3.75","42","10.91","91","Delayed","Low Efficiency"
"20/03/2023","2.77777777777778E-02","422115","4.51388888888889E-02","2.91666666666667E-02","4.65277777777778E-02","M02","2","LE-600","J245","M02","Additive","2.86","25","2.84","82","Completed","High Efficiency"
"20/03/2023","2.77777777777778E-02","422116","4.51388888888889E-02","2.91666666666667E-02","4.65277777777778E-02","M02","2","LE-600","J245","M02","Additive","2.86","25","2.84","82","Completed","High Efficiency"
"20/03/2023","2.77777777777778E-02","422117","4.51388888888889E-02","2.91666666666667E-02","4.65277777777778E-02","M02","2","LE-600","J245","M02","Additive","2.86","25","2.84","82","Completed","High Efficiency"
"20/03/2023","2.77777777777778E-02","422125","4.51388888888889E-02","2.91666666666667E-02","4.65277777777778E-02","M02","2","CO-600","J245","M02","Additive","2.86","25","2.84","82","Completed","High Efficiency"
"20/03/2023","2.77777777777778E-02","422126","4.51388888888889E-02","2.91666666666667E-02","4.65277777777778E-02","M02","2","CO-600","J245","M02","Additive","2.86","25","2.84","82","Completed","High Efficiency"
"20/03/2023","2.77777777777778E-02","422127","4.51388888888889E-02","2.91666666666667E-02","4.65277777777778E-02","M02","2","CO-600","J245","M02","Additive","2.86","25","2.84","82","Completed","High Efficiency"
"20/03/2023","2.77777777777778E-02","422128","4.51388888888889E-02","2.91666666666667E-02","4.65277777777778E-02","M02","2","CO-600","J245","M02","Additive","2.86","25","2.84","82","Completed","High Efficiency"
"20/03/2023","2.77777777777778E-02","422129","4.51388888888889E-02","2.91666666666667E-02","4.65277777777778E-02","M02","2","CO-600","J245","M02","Additive","2.86","25","2.84","82","Completed","High Efficiency"
"20/03/2023","2.77777777777778E-02","422145","4.51388888888889E-02","2.91666666666667E-02","4.65277777777778E-02","M02","2","CO-2L","J245","M02","Additive","2.86","25","2.84","82","Completed","High Efficiency"
"20/03/2023","2.77777777777778E-02","422146","4.51388888888889E-02","2.91666666666667E-02","4.65277777777778E-02","M02","2","CO-2L","J245","M02","Additive","2.86","25","2.84","82","Completed","High Efficiency"
"20/03/2023","2.77777777777778E-02","422147","4.51388888888889E-02","2.91666666666667E-02","4.65277777777778E-02","M02","2","CO-2L","J245","M02","Additive","2.86","25","2.84","82","Completed","High Efficiency"
"20/03/2023","3.47222222222222E-02","422111","0.0625","3.33333333333333E-02","6.11111111111111E-02","M01","1","OR-600","J246","M01","Milling","1.69","40","3.02","90","Completed","Low Efficiency"
"20/03/2023","3.47222222222222E-02","422112","0.0625","3.33333333333333E-02","6.11111111111111E-02","M01","1","LE-600","J246","M01","Milling","1.69","40","3.02","90","Completed","Low Efficiency"
"20/03/2023","3.47222222222222E-02","422113","0.0625","3.33333333333333E-02","6.11111111111111E-02","M01","1","LE-600","J246","M01","Milling","1.69","40","3.02","90","Completed","Low Efficiency"
"20/03/2023","3.47222222222222E-02","422114","0.0625","3.33333333333333E-02","6.11111111111111E-02","M01","1","LE-600","J246","M01","Milling","1.69","40","3.02","90","Completed","Low Efficiency"
"20/03/2023","3.47222222222222E-02","422134","0.0625","3.33333333333333E-02","6.11111111111111E-02","M01","1","DC-600","J246","M01","Milling","1.69","40","3.02","90","Completed","Low Efficiency"
"20/03/2023","3.47222222222222E-02","422135","0.0625","3.33333333333333E-02","6.11111111111111E-02","M01","1","DC-600","J246","M01","Milling","1.69","40","3.02","90","Completed","Low Efficiency"
"20/03/2023","3.47222222222222E-02","422136","0.0625","3.33333333333333E-02","6.11111111111111E-02","M01","1","DC-600","J246","M01","Milling","1.69","40","3.02","90","Completed","Low Efficiency"
"20/03/2023","3.47222222222222E-02","422148","0.0625","3.33333333333333E-02","6.11111111111111E-02","M01","1","CO-2L","J246","M01","Milling","1.69","40","3.02","90","Completed","Low Efficiency"
"20/03/2023","4.16666666666667E-02","422115","0.1","3.81944444444444E-02","9.65277777777778E-02","M02","2","LE-600","J247","M02","Milling","4.81","84","12.46","95","Completed","Low Efficiency"
"20/03/2023","4.16666666666667E-02","422116","0.1","3.81944444444444E-02","9.65277777777778E-02","M02","2","LE-600","J247","M02","Milling","4.81","84","12.46","95","Completed","Low Efficiency"
"20/03/2023","4.16666666666667E-02","422117","0.1","3.81944444444444E-02","9.65277777777778E-02","M02","2","LE-600","J247","M02","Milling","4.81","84","12.46","95","Completed","Low Efficiency"
"20/03/2023","4.16666666666667E-02","422125","0.1","3.81944444444444E-02","9.65277777777778E-02","M02","2","CO-600","J247","M02","Milling","4.81","84","12.46","95","Completed","Low Efficiency"
"20/03/2023","4.16666666666667E-02","422126","0.1","3.81944444444444E-02","9.65277777777778E-02","M02","2","CO-600","J247","M02","Milling","4.81","84","12.46","95","Completed","Low Efficiency"
"20/03/2023","4.16666666666667E-02","422127","0.1","3.81944444444444E-02","9.65277777777778E-02","M02","2","CO-600","J247","M02","Milling","4.81","84","12.46","95","Completed","Low Efficiency"
"20/03/2023","4.16666666666667E-02","422128","0.1","3.81944444444444E-02","9.65277777777778E-02","M02","2","CO-600","J247","M02","Milling","4.81","84","12.46","95","Completed","Low Efficiency"
"20/03/2023","4.16666666666667E-02","422129","0.1","3.81944444444444E-02","9.65277777777778E-02","M02","2","CO-600","J247","M02","Milling","4.81","84","12.46","95","Completed","Low Efficiency"
"20/03/2023","4.16666666666667E-02","422145","0.1","3.81944444444444E-02","9.65277777777778E-02","M02","2","CO-2L","J247","M02","Milling","4.81","84","12.46","95","Completed","Low Efficiency"
"20/03/2023","4.16666666666667E-02","422146","0.1","3.81944444444444E-02","9.65277777777778E-02","M02","2","CO-2L","J247","M02","Milling","4.81","84","12.46","95","Completed","Low Efficiency"
"20/03/2023","4.16666666666667E-02","422147","0.1","3.81944444444444E-02","9.65277777777778E-02","M02","2","CO-2L","J247","M02","Milling","4.81","84","12.46","95","Completed","Low Efficiency"
"20/03/2023","4.86111111111111E-02","422111","8.40277777777778E-02","4.65277777777778E-02","8.19444444444444E-02","M01","1","OR-600","J248","M01","Drilling","4.07","51","5.84","91","Completed","Low Efficiency"
"20/03/2023","4.86111111111111E-02","422112","8.40277777777778E-02","4.65277777777778E-02","8.19444444444444E-02","M01","1","LE-600","J248","M01","Drilling","4.07","51","5.84","91","Completed","Low Efficiency"
"20/03/2023","4.86111111111111E-02","422113","8.40277777777778E-02","4.65277777777778E-02","8.19444444444444E-02","M01","1","LE-600","J248","M01","Drilling","4.07","51","5.84","91","Completed","Low Efficiency"
"20/03/2023","4.86111111111111E-02","422114","8.40277777777778E-02","4.65277777777778E-02","8.19444444444444E-02","M01","1","LE-600","J248","M01","Drilling","4.07","51","5.84","91","Completed","Low Efficiency"
"20/03/2023","4.86111111111111E-02","422134","8.40277777777778E-02","4.65277777777778E-02","8.19444444444444E-02","M01","1","DC-600","J248","M01","Drilling","4.07","51","5.84","91","Completed","Low Efficiency"
"20/03/2023","4.86111111111111E-02","422135","8.40277777777778E-02","4.65277777777778E-02","8.19444444444444E-02","M01","1","DC-600","J248","M01","Drilling","4.07","51","5.84","91","Completed","Low Efficiency"
"20/03/2023","4.86111111111111E-02","422136","8.40277777777778E-02","4.65277777777778E-02","8.19444444444444E-02","M01","1","DC-600","J248","M01","Drilling","4.07","51","5.84","91","Completed","Low Efficiency"
"20/03/2023","4.86111111111111E-02","422148","8.40277777777778E-02","4.65277777777778E-02","8.19444444444444E-02","M01","1","CO-2L","J248","M01","Drilling","4.07","51","5.84","91","Completed","Low Efficiency"
"20/03/2023","5.55555555555556E-02","422118","0.102083333333333","5.55555555555556E-02","0.102083333333333","M03","3","CO-600","J249","M03","Milling","1.48","67","3.71","94","Completed","High Efficiency"
"20/03/2023","5.55555555555556E-02","422119","0.102083333333333","5.55555555555556E-02","0.102083333333333","M03","3","CO-600","J249","M03","Milling","1.48","67","3.71","94","Completed","High Efficiency"
"20/03/2023","5.55555555555556E-02","422120","0.102083333333333","5.55555555555556E-02","0.102083333333333","M03","3","CO-600","J249","M03","Milling","1.48","67","3.71","94","Completed","High Efficiency"
"20/03/2023","5.55555555555556E-02","422130","0.102083333333333","5.55555555555556E-02","0.102083333333333","M03","3","CO-600","J249","M03","Milling","1.48","67","3.71","94","Completed","High Efficiency"
"20/03/2023","5.55555555555556E-02","422131","0.102083333333333","5.55555555555556E-02","0.102083333333333","M03","3","CO-600","J249","M03","Milling","1.48","67","3.71","94","Completed","High Efficiency"
"20/03/2023","5.55555555555556E-02","422132","0.102083333333333","5.55555555555556E-02","0.102083333333333","M03","3","CO-600","J249","M03","Milling","1.48","67","3.71","94","Completed","High Efficiency"
"20/03/2023","5.55555555555556E-02","422133","0.102083333333333","5.55555555555556E-02","0.102083333333333","M03","3","DC-600","J249","M03","Milling","1.48","67","3.71","94","Completed","High Efficiency"
"20/03/2023","5.55555555555556E-02","422137","0.102083333333333","5.55555555555556E-02","0.102083333333333","M03","3","RB-600","J249","M03","Milling","1.48","67","3.71","94","Completed","High Efficiency"
"20/03/2023","5.55555555555556E-02","422138","0.102083333333333","5.55555555555556E-02","0.102083333333333","M03","3","RB-600","J249","M03","Milling","1.48","67","3.71","94","Completed","High Efficiency"
"20/03/2023","5.55555555555556E-02","422139","0.102083333333333","5.55555555555556E-02","0.102083333333333","M03","3","RB-600","J249","M03","Milling","1.48","67","3.71","94","Completed","High Efficiency"
"20/03/2023","5.55555555555556E-02","422140","0.102083333333333","5.55555555555556E-02","0.102083333333333","M03","3","RB-600","J249","M03","Milling","1.48","67","3.71","94","Completed","High Efficiency"
"20/03/2023","0.0625","422115","0.117361111111111","5.97222222222222E-02","0.114583333333333","M02","2","LE-600","J250","M02","Milling","1.32","79","6.4","96","Completed","Low Efficiency"
"20/03/2023","0.0625","422116","0.117361111111111","5.97222222222222E-02","0.114583333333333","M02","2","LE-600","J250","M02","Milling","1.32","79","6.4","96","Completed","Low Efficiency"
"20/03/2023","0.0625","422117","0.117361111111111","5.97222222222222E-02","0.114583333333333","M02","2","LE-600","J250","M02","Milling","1.32","79","6.4","96","Completed","Low Efficiency"
"20/03/2023","0.0625","422125","0.117361111111111","5.97222222222222E-02","0.114583333333333","M02","2","CO-600","J250","M02","Milling","1.32","79","6.4","96","Completed","Low Efficiency"
"20/03/2023","0.0625","422126","0.117361111111111","5.97222222222222E-02","0.114583333333333","M02","2","CO-600","J250","M02","Milling","1.32","79","6.4","96","Completed","Low Efficiency"
"20/03/2023","0.0625","422127","0.117361111111111","5.97222222222222E-02","0.114583333333333","M02","2","CO-600","J250","M02","Milling","1.32","79","6.4","96","Completed","Low Efficiency"
"20/03/2023","0.0625","422128","0.117361111111111","5.97222222222222E-02","0.114583333333333","M02","2","CO-600","J250","M02","Milling","1.32","79","6.4","96","Completed","Low Efficiency"
"20/03/2023","0.0625","422129","0.117361111111111","5.97222222222222E-02","0.114583333333333","M02","2","CO-600","J250","M02","Milling","1.32","79","6.4","96","Completed","Low Efficiency"
"20/03/2023","0.0625","422145","0.117361111111111","5.97222222222222E-02","0.114583333333333","M02","2","CO-2L","J250","M02","Milling","1.32","79","6.4","96","Completed","Low Efficiency"
"20/03/2023","0.0625","422146","0.117361111111111","5.97222222222222E-02","0.114583333333333","M02","2","CO-2L","J250","M02","Milling","1.32","79","6.4","96","Completed","Low Efficiency"
"20/03/2023","0.0625","422147","0.117361111111111","5.97222222222222E-02","0.114583333333333","M02","2","CO-2L","J250","M02","Milling","1.32","79","6.4","96","Completed","Low Efficiency"
"20/03/2023","6.94444444444444E-02","422111","8.40277777777778E-02","6.73611111111111E-02","8.19444444444444E-02","M01","1","OR-600","J251","M01","Milling","1.02","21","8.57","89","Completed","Low Efficiency"
"20/03/2023","6.94444444444444E-02","422112","8.40277777777778E-02","6.73611111111111E-02","8.19444444444444E-02","M01","1","LE-600","J251","M01","Milling","1.02","21","8.57","89","Completed","Low Efficiency"
"20/03/2023","6.94444444444444E-02","422113","8.40277777777778E-02","6.73611111111111E-02","8.19444444444444E-02","M01","1","LE-600","J251","M01","Milling","1.02","21","8.57","89","Completed","Low Efficiency"
"20/03/2023","6.94444444444444E-02","422114","8.40277777777778E-02","6.73611111111111E-02","8.19444444444444E-02","M01","1","LE-600","J251","M01","Milling","1.02","21","8.57","89","Completed","Low Efficiency"
"20/03/2023","6.94444444444444E-02","422134","8.40277777777778E-02","6.73611111111111E-02","8.19444444444444E-02","M01","1","DC-600","J251","M01","Milling","1.02","21","8.57","89","Completed","Low Efficiency"
"20/03/2023","6.94444444444444E-02","422135","8.40277777777778E-02","6.73611111111111E-02","8.19444444444444E-02","M01","1","DC-600","J251","M01","Milling","1.02","21","8.57","89","Completed","Low Efficiency"
"20/03/2023","6.94444444444444E-02","422136","8.40277777777778E-02","6.73611111111111E-02","8.19444444444444E-02","M01","1","DC-600","J251","M01","Milling","1.02","21","8.57","89","Completed","Low Efficiency"
"20/03/2023","6.94444444444444E-02","422148","8.40277777777778E-02","6.73611111111111E-02","8.19444444444444E-02","M01","1","CO-2L","J251","M01","Milling","1.02","21","8.57","89","Completed","Low Efficiency"
"20/03/2023","8.33333333333333E-02","422111","0.113194444444444","8.40277777777778E-02","0.113888888888889","M01","1","OR-600","J253","M01","Milling","4.49","43","9.9","87","Completed","Moderate Efficiency"
"20/03/2023","8.33333333333333E-02","422112","0.113194444444444","8.40277777777778E-02","0.113888888888889","M01","1","LE-600","J253","M01","Milling","4.49","43","9.9","87","Completed","Moderate Efficiency"
"20/03/2023","8.33333333333333E-02","422113","0.113194444444444","8.40277777777778E-02","0.113888888888889","M01","1","LE-600","J253","M01","Milling","4.49","43","9.9","87","Completed","Moderate Efficiency"
"20/03/2023","8.33333333333333E-02","422114","0.113194444444444","8.40277777777778E-02","0.113888888888889","M01","1","LE-600","J253","M01","Milling","4.49","43","9.9","87","Completed","Moderate Efficiency"
"20/03/2023","8.33333333333333E-02","422134","0.113194444444444","8.40277777777778E-02","0.113888888888889","M01","1","DC-600","J253","M01","Milling","4.49","43","9.9","87","Completed","Moderate Efficiency"
"20/03/2023","8.33333333333333E-02","422135","0.113194444444444","8.40277777777778E-02","0.113888888888889","M01","1","DC-600","J253","M01","Milling","4.49","43","9.9","87","Completed","Moderate Efficiency"
"20/03/2023","8.33333333333333E-02","422136","0.113194444444444","8.40277777777778E-02","0.113888888888889","M01","1","DC-600","J253","M01","Milling","4.49","43","9.9","87","Completed","Moderate Efficiency"
"20/03/2023","8.33333333333333E-02","422148","0.113194444444444","8.40277777777778E-02","0.113888888888889","M01","1","CO-2L","J253","M01","Milling","4.49","43","9.9","87","Completed","Moderate Efficiency"
"20/03/2023","9.72222222222222E-02","422111","0.123611111111111","9.58333333333333E-02","0.122222222222222","M01","1","OR-600","J255","M01","Grinding","1.82","38","11.78","83","Completed","Low Efficiency"
"20/03/2023","9.72222222222222E-02","422112","0.123611111111111","9.58333333333333E-02","0.122222222222222","M01","1","LE-600","J255","M01","Grinding","1.82","38","11.78","83","Completed","Low Efficiency"
"20/03/2023","9.72222222222222E-02","422113","0.123611111111111","9.58333333333333E-02","0.122222222222222","M01","1","LE-600","J255","M01","Grinding","1.82","38","11.78","83","Completed","Low Efficiency"
"20/03/2023","9.72222222222222E-02","422114","0.123611111111111","9.58333333333333E-02","0.122222222222222","M01","1","LE-600","J255","M01","Grinding","1.82","38","11.78","83","Completed","Low Efficiency"
"20/03/2023","9.72222222222222E-02","422134","0.123611111111111","9.58333333333333E-02","0.122222222222222","M01","1","DC-600","J255","M01","Grinding","1.82","38","11.78","83","Completed","Low Efficiency"
"20/03/2023","9.72222222222222E-02","422135","0.123611111111111","9.58333333333333E-02","0.122222222222222","M01","1","DC-600","J255","M01","Grinding","1.82","38","11.78","83","Completed","Low Efficiency"
"20/03/2023","9.72222222222222E-02","422136","0.123611111111111","9.58333333333333E-02","0.122222222222222","M01","1","DC-600","J255","M01","Grinding","1.82","38","11.78","83","Completed","Low Efficiency"
"20/03/2023","9.72222222222222E-02","422148","0.123611111111111","9.58333333333333E-02","0.122222222222222","M01","1","CO-2L","J255","M01","Grinding","1.82","38","11.78","83","Completed","Low Efficiency"
"20/03/2023","0.104166666666667","422111","0.145833333333333","0.104861111111111","0.146527777777778","M01","1","OR-600","J256","M01","Grinding","1.73","60","4.89","82","Completed","High Efficiency"
"20/03/2023","0.104166666666667","422112","0.145833333333333","0.104861111111111","0.146527777777778","M01","1","LE-600","J256","M01","Grinding","1.73","60","4.89","82","Completed","High Efficiency"
"20/03/2023","0.104166666666667","422113","0.145833333333333","0.104861111111111","0.146527777777778","M01","1","LE-600","J256","M01","Grinding","1.73","60","4.89","82","Completed","High Efficiency"
"20/03/2023","0.104166666666667","422114","0.145833333333333","0.104861111111111","0.146527777777778","M01","1","LE-600","J256","M01","Grinding","1.73","60","4.89","82","Completed","High Efficiency"
"20/03/2023","0.104166666666667","422134","0.145833333333333","0.104861111111111","0.146527777777778","M01","1","DC-600","J256","M01","Grinding","1.73","60","4.89","82","Completed","High Efficiency"
"20/03/2023","0.104166666666667","422135","0.145833333333333","0.104861111111111","0.146527777777778","M01","1","DC-600","J256","M01","Grinding","1.73","60","4.89","82","Completed","High Efficiency"
"20/03/2023","0.104166666666667","422136","0.145833333333333","0.104861111111111","0.146527777777778","M01","1","DC-600","J256","M01","Grinding","1.73","60","4.89","82","Completed","High Efficiency"
"20/03/2023","0.104166666666667","422148","0.145833333333333","0.104861111111111","0.146527777777778","M01","1","CO-2L","J256","M01","Grinding","1.73","60","4.89","82","Completed","High Efficiency"
"20/03/2023","0.111111111111111","422115","0.194444444444444","0.1125","0.195833333333333","M02","2","LE-600","J257","M02","Additive","2.86","120","5.09","82","Completed","High Efficiency"
"20/03/2023","0.111111111111111","422116","0.194444444444444","0.1125","0.195833333333333","M02","2","LE-600","J257","M02","Additive","2.86","120","5.09","82","Completed","High Efficiency"
"20/03/2023","0.111111111111111","422117","0.194444444444444","0.1125","0.195833333333333","M02","2","LE-600","J257","M02","Additive","2.86","120","5.09","82","Completed","High Efficiency"
"20/03/2023","0.111111111111111","422125","0.194444444444444","0.1125","0.195833333333333","M02","2","CO-600","J257","M02","Additive","2.86","120","5.09","82","Completed","High Efficiency"
"20/03/2023","0.111111111111111","422126","0.194444444444444","0.1125","0.195833333333333","M02","2","CO-600","J257","M02","Additive","2.86","120","5.09","82","Completed","High Efficiency"
"20/03/2023","0.111111111111111","422127","0.194444444444444","0.1125","0.195833333333333","M02","2","CO-600","J257","M02","Additive","2.86","120","5.09","82","Completed","High Efficiency"
"20/03/2023","0.111111111111111","422128","0.194444444444444","0.1125","0.195833333333333","M02","2","CO-600","J257","M02","Additive","2.86","120","5.09","82","Completed","High Efficiency"
"20/03/2023","0.111111111111111","422129","0.194444444444444","0.1125","0.195833333333333","M02","2","CO-600","J257","M02","Additive","2.86","120","5.09","82","Completed","High Efficiency"
"20/03/2023","0.111111111111111","422145","0.194444444444444","0.1125","0.195833333333333","M02","2","CO-2L","J257","M02","Additive","2.86","120","5.09","82","Completed","High Efficiency"
"20/03/2023","0.111111111111111","422146","0.194444444444444","0.1125","0.195833333333333","M02","2","CO-2L","J257","M02","Additive","2.86","120","5.09","82","Completed","High Efficiency"
"20/03/2023","0.111111111111111","422147","0.194444444444444","0.1125","0.195833333333333","M02","2","CO-2L","J257","M02","Additive","2.86","120","5.09","82","Completed","High Efficiency"
"20/03/2023","0.125","422118","0.141666666666667","0.123611111111111","0.140277777777778","M03","3","CO-600","J259","M03","Lathe","2.91","24","7.41","95","Completed","Low Efficiency"
"20/03/2023","0.125","422119","0.141666666666667","0.123611111111111","0.140277777777778","M03","3","CO-600","J259","M03","Lathe","2.91","24","7.41","95","Completed","Low Efficiency"
"20/03/2023","0.125","422120","0.141666666666667","0.123611111111111","0.140277777777778","M03","3","CO-600","J259","M03","Lathe","2.91","24","7.41","95","Completed","Low Efficiency"
"20/03/2023","0.125","422130","0.141666666666667","0.123611111111111","0.140277777777778","M03","3","CO-600","J259","M03","Lathe","2.91","24","7.41","95","Completed","Low Efficiency"
"20/03/2023","0.125","422131","0.141666666666667","0.123611111111111","0.140277777777778","M03","3","CO-600","J259","M03","Lathe","2.91","24","7.41","95","Completed","Low Efficiency"
"20/03/2023","0.125","422132","0.141666666666667","0.123611111111111","0.140277777777778","M03","3","CO-600","J259","M03","Lathe","2.91","24","7.41","95","Completed","Low Efficiency"
"20/03/2023","0.125","422133","0.141666666666667","0.123611111111111","0.140277777777778","M03","3","DC-600","J259","M03","Lathe","2.91","24","7.41","95","Completed","Low Efficiency"
"20/03/2023","0.125","422137","0.141666666666667","0.123611111111111","0.140277777777778","M03","3","RB-600","J259","M03","Lathe","2.91","24","7.41","95","Completed","Low Efficiency"
"20/03/2023","0.125","422138","0.141666666666667","0.123611111111111","0.140277777777778","M03","3","RB-600","J259","M03","Lathe","2.91","24","7.41","95","Completed","Low Efficiency"
"20/03/2023","0.125","422139","0.141666666666667","0.123611111111111","0.140277777777778","M03","3","RB-600","J259","M03","Lathe","2.91","24","7.41","95","Completed","Low Efficiency"
"20/03/2023","0.125","422140","0.141666666666667","0.123611111111111","0.140277777777778","M03","3","RB-600","J259","M03","Lathe","2.91","24","7.41","95","Completed","Low Efficiency"
"20/03/2023","0.131944444444444","422121","0.164583333333333","0.131944444444444","0.164583333333333","M04","4","CO-600","J260","M04","Milling","4.35","47","4.55","95","Failed","Low Efficiency"
"20/03/2023","0.131944444444444","422122","0.164583333333333","0.131944444444444","0.164583333333333","M04","4","CO-600","J260","M04","Milling","4.35","47","4.55","95","Failed","Low Efficiency"
"20/03/2023","0.131944444444444","422123","0.164583333333333","0.131944444444444","0.164583333333333","M04","4","CO-600","J260","M04","Milling","4.35","47","4.55","95","Failed","Low Efficiency"
"20/03/2023","0.131944444444444","422124","0.164583333333333","0.131944444444444","0.164583333333333","M04","4","CO-600","J260","M04","Milling","4.35","47","4.55","95","Failed","Low Efficiency"
"20/03/2023","0.131944444444444","422141","0.164583333333333","0.131944444444444","0.164583333333333","M04","4","RB-600","J260","M04","Milling","4.35","47","4.55","95","Failed","Low Efficiency"
"20/03/2023","0.131944444444444","422142","0.164583333333333","0.131944444444444","0.164583333333333","M04","4","RB-600","J260","M04","Milling","4.35","47","4.55","95","Failed","Low Efficiency"
"20/03/2023","0.131944444444444","422143","0.164583333333333","0.131944444444444","0.164583333333333","M04","4","RB-600","J260","M04","Milling","4.35","47","4.55","95","Failed","Low Efficiency"
"20/03/2023","0.131944444444444","422144","0.164583333333333","0.131944444444444","0.164583333333333","M04","4","CO-2L","J260","M04","Milling","4.35","47","4.55","95","Failed","Low Efficiency"
"20/03/2023","0.138888888888889","422111","0.211111111111111","0.154166666666667","0.226388888888889","M01","1","OR-600","J261","M01","Drilling","3.48","104","4.72","88","Delayed","Low Efficiency"
"20/03/2023","0.138888888888889","422112","0.211111111111111","0.154166666666667","0.226388888888889","M01","1","LE-600","J261","M01","Drilling","3.48","104","4.72","88","Delayed","Low Efficiency"
"20/03/2023","0.138888888888889","422113","0.211111111111111","0.154166666666667","0.226388888888889","M01","1","LE-600","J261","M01","Drilling","3.48","104","4.72","88","Delayed","Low Efficiency"
"20/03/2023","0.138888888888889","422114","0.211111111111111","0.154166666666667","0.226388888888889","M01","1","LE-600","J261","M01","Drilling","3.48","104","4.72","88","Delayed","Low Efficiency"
"20/03/2023","0.138888888888889","422134","0.211111111111111","0.154166666666667","0.226388888888889","M01","1","DC-600","J261","M01","Drilling","3.48","104","4.72","88","Delayed","Low Efficiency"
"20/03/2023","0.138888888888889","422135","0.211111111111111","0.154166666666667","0.226388888888889","M01","1","DC-600","J261","M01","Drilling","3.48","104","4.72","88","Delayed","Low Efficiency"
"20/03/2023","0.138888888888889","422136","0.211111111111111","0.154166666666667","0.226388888888889","M01","1","DC-600","J261","M01","Drilling","3.48","104","4.72","88","Delayed","Low Efficiency"
"20/03/2023","0.138888888888889","422148","0.211111111111111","0.154166666666667","0.226388888888889","M01","1","CO-2L","J261","M01","Drilling","3.48","104","4.72","88","Delayed","Low Efficiency"
"20/03/2023","0.152777777777778","422121","0.179166666666667","0.154166666666667","0.180555555555556","M04","4","CO-600","J263","M04","Lathe","3.65","38","14.87","80","Completed","Moderate Efficiency"
"20/03/2023","0.152777777777778","422122","0.179166666666667","0.154166666666667","0.180555555555556","M04","4","CO-600","J263","M04","Lathe","3.65","38","14.87","80","Completed","Moderate Efficiency"
"20/03/2023","0.152777777777778","422123","0.179166666666667","0.154166666666667","0.180555555555556","M04","4","CO-600","J263","M04","Lathe","3.65","38","14.87","80","Completed","Moderate Efficiency"
"20/03/2023","0.152777777777778","422124","0.179166666666667","0.154166666666667","0.180555555555556","M04","4","CO-600","J263","M04","Lathe","3.65","38","14.87","80","Completed","Moderate Efficiency"
"20/03/2023","0.152777777777778","422141","0.179166666666667","0.154166666666667","0.180555555555556","M04","4","RB-600","J263","M04","Lathe","3.65","38","14.87","80","Completed","Moderate Efficiency"
"20/03/2023","0.152777777777778","422142","0.179166666666667","0.154166666666667","0.180555555555556","M04","4","RB-600","J263","M04","Lathe","3.65","38","14.87","80","Completed","Moderate Efficiency"
"20/03/2023","0.152777777777778","422143","0.179166666666667","0.154166666666667","0.180555555555556","M04","4","RB-600","J263","M04","Lathe","3.65","38","14.87","80","Completed","Moderate Efficiency"
"20/03/2023","0.152777777777778","422144","0.179166666666667","0.154166666666667","0.180555555555556","M04","4","CO-2L","J263","M04","Lathe","3.65","38","14.87","80","Completed","Moderate Efficiency"
"20/03/2023","0.159722222222222","422121","0.209722222222222","0.177777777777778","0.227777777777778","M04","4","CO-600","J264","M04","Grinding","2.61","72","13.92","86","Delayed","Low Efficiency"
"20/03/2023","0.159722222222222","422122","0.209722222222222","0.177777777777778","0.227777777777778","M04","4","CO-600","J264","M04","Grinding","2.61","72","13.92","86","Delayed","Low Efficiency"
